Case,Activity,Timestamp,Resource,label
2794023,05_EIND_030_2,2010-12-06 23:00:00,560890,regular
2794023,05_EIND_050,2010-12-06 23:00:00,560890,regular
2794023,05_EIND_010,2010-12-07 10:21:50,560890,regular
2794023,05_EIND_030_1,2010-12-07 10:22:14,560890,regular
2794023,05_EIND_040,2010-12-07 10:22:30,560890,regular
2794023,05_EIND_060,2010-12-07 10:30:08,560890,regular
2794023,05_EIND_070,2010-12-07 10:30:08,560890,regular
2799076,01_HOOFD_010,2010-10-12 22:00:00,560912,deviant
2799076,01_HOOFD_015,2010-10-19 10:47:20,560912,deviant
2817543,01_HOOFD_010,2010-10-21 22:00:00,560925,deviant
2817543,01_HOOFD_030_2,2010-10-24 22:00:00,560925,deviant
2817543,01_HOOFD_195_2,2010-10-24 22:00:00,560872,deviant
2817543,01_HOOFD_015,2010-10-25 07:33:31,560925,deviant
2817543,01_HOOFD_020,2010-10-25 07:33:50,560925,deviant
2817543,01_HOOFD_030_1,2010-10-25 07:37:23,560925,deviant
2817543,01_HOOFD_040,2010-10-25 07:37:42,560925,deviant
2817543,01_HOOFD_060,2010-10-25 07:37:52,560925,deviant
2817543,04_BPT_010,2010-10-25 07:38:00,560925,deviant
2817543,04_BPT_020,2010-10-25 07:38:07,560925,deviant
2817543,04_BPT_030,2010-10-25 07:38:16,560925,deviant
2817543,04_BPT_040,2010-10-25 07:38:21,560925,deviant
2817543,04_BPT_060,2010-10-25 07:38:42,560925,deviant
2817543,01_HOOFD_065_1,2010-11-02 08:06:18,560950,deviant
2817543,01_HOOFD_065_2,2010-11-03 23:00:00,560950,deviant
2817543,01_HOOFD_195_2,2010-12-06 23:00:00,560872,deviant
2817543,08_AWB45_020_2,2010-12-06 23:00:00,560872,deviant
2817543,01_HOOFD_090,2010-12-09 11:10:44,560950,deviant
2817543,06_VD_010,2010-12-09 11:10:49,560950,deviant
2817543,01_HOOFD_110,2010-12-09 11:13:44,560950,deviant
2817543,01_HOOFD_130,2010-12-09 11:21:28,560950,deviant
2817543,01_HOOFD_050,2010-12-09 11:22:04,560950,deviant
2817543,05_EIND_010,2010-12-09 11:22:14,560950,deviant
2817543,01_HOOFD_120,2010-12-09 11:22:26,560950,deviant
2817543,01_HOOFD_180,2010-12-09 11:22:40,560950,deviant
2817543,08_AWB45_040,2010-12-28 23:00:00,560872,deviant
2817543,01_HOOFD_195_1,2011-01-10 11:49:19,560872,deviant
2817543,01_HOOFD_200,2011-01-10 11:50:32,560872,deviant
2817543,08_AWB45_010,2011-01-10 11:50:51,560872,deviant
2817543,08_AWB45_020_1,2011-01-10 11:50:55,560872,deviant
2817543,08_AWB45_030,2011-01-10 11:51:09,560872,deviant
2817543,01_HOOFD_130,2011-03-03 15:45:57,560462,deviant
2817543,01_HOOFD_110,2011-03-04 11:30:14,560872,deviant
2817543,01_HOOFD_120,2011-03-04 11:30:16,560872,deviant
2817543,01_HOOFD_180,2011-03-04 11:30:27,560872,deviant
2817543,01_HOOFD_195_1,2011-03-04 11:30:34,560872,deviant
2817543,01_HOOFD_200,2011-03-04 11:31:47,560872,deviant
2817543,01_HOOFD_205,2011-03-04 11:31:47,560872,deviant
2817543,01_HOOFD_270,2011-03-04 11:31:54,560872,deviant
2817543,01_HOOFD_250,2011-03-04 11:32:02,560872,deviant
2817543,01_HOOFD_260,2011-03-04 11:32:06,560872,deviant
2817543,09_AH_I_010,2011-03-04 11:32:10,560872,deviant
2817543,01_HOOFD_370,2011-03-04 11:32:15,560872,deviant
2817543,01_HOOFD_375,2011-03-04 11:32:15,560872,deviant
2817543,01_HOOFD_380,2011-03-04 11:32:18,560872,deviant
2817543,01_HOOFD_440_1,2011-03-04 11:32:18,560872,deviant
2817543,01_HOOFD_440_2,2011-03-04 11:32:23,560872,deviant
2817543,01_HOOFD_445,2011-03-04 11:32:23,560872,deviant
2817543,01_HOOFD_451,2011-03-04 11:34:39,560872,deviant
2817543,01_HOOFD_455,2011-03-04 11:34:48,560872,deviant
2817543,01_HOOFD_465,2011-03-04 11:34:54,560872,deviant
2817543,10_UOV_010,2011-03-04 11:34:59,560872,deviant
2817543,10_UOV_020,2011-03-04 11:35:21,560872,deviant
2817543,10_UOV_040,2011-03-04 11:36:06,560872,deviant
2817543,10_UOV_045,2011-03-04 11:36:06,560872,deviant
2817543,10_UOV_050_1,2011-03-04 11:43:35,560872,deviant
2817543,01_HOOFD_450,2011-03-07 23:00:00,560872,deviant
2817543,01_HOOFD_460,2011-03-07 23:00:00,560872,deviant
2817543,10_UOV_050_2,2011-03-13 23:00:00,560872,deviant
2817543,10_UOV_030,2011-03-16 23:00:00,560872,deviant
2817543,01_HOOFD_490_3,2011-05-09 22:00:00,560462,deviant
2817543,10_UOV_060,2011-05-12 09:40:14,560462,deviant
2817543,01_HOOFD_470,2011-05-12 09:40:23,560462,deviant
2817543,01_HOOFD_480,2011-05-12 09:40:31,560462,deviant
2817543,01_HOOFD_490_1,2011-05-12 09:40:31,560462,deviant
2817543,01_HOOFD_490_2,2011-05-12 09:41:28,560462,deviant
2817543,01_HOOFD_500,2011-05-12 10:08:01,560462,deviant
2817543,01_HOOFD_510_1,2011-05-12 13:01:02,560872,deviant
2817543,01_HOOFD_520,2011-05-12 13:01:18,560872,deviant
2817543,01_HOOFD_510_2,2011-05-15 22:00:00,560872,deviant
2817543,01_HOOFD_530,2011-05-17 22:00:00,560872,deviant
2817543,01_BB_630,2011-07-08 11:34:12,560881,deviant
2817543,01_BB_770,2011-07-08 11:34:20,560881,deviant
2817543,01_HOOFD_800,2011-07-08 11:34:27,560881,deviant
2830183,01_HOOFD_010,2010-10-21 22:00:00,560925,regular
2830183,01_HOOFD_065_2,2010-11-01 23:00:00,560925,regular
2830183,01_HOOFD_015,2010-11-02 13:41:01,560925,regular
2830183,01_HOOFD_020,2010-11-02 13:41:08,560925,regular
2830183,01_HOOFD_040,2010-11-02 13:41:14,560925,regular
2830183,01_HOOFD_060,2010-11-02 13:41:19,560925,regular
2830183,01_HOOFD_065_1,2010-11-02 13:46:26,560925,regular
2830183,01_HOOFD_100,2010-11-02 14:05:29,560925,regular
2830183,01_HOOFD_100,2010-11-09 23:00:00,560925,regular
2830183,01_HOOFD_190_2,2010-12-07 23:00:00,560881,regular
2830183,01_HOOFD_110,2010-12-08 15:44:58,560881,regular
2830183,01_HOOFD_120,2010-12-08 15:45:00,560881,regular
2830183,01_HOOFD_130,2010-12-08 15:45:07,560881,regular
2830183,01_HOOFD_180,2010-12-08 15:45:11,560881,regular
2830183,01_HOOFD_190_1,2010-12-08 15:45:20,560881,regular
2830183,01_HOOFD_200,2010-12-08 15:45:32,560881,regular
2830183,01_HOOFD_205,2010-12-08 15:45:32,560881,regular
2830183,01_HOOFD_270,2010-12-08 15:45:37,560881,regular
2830183,01_HOOFD_250,2010-12-08 15:45:42,560881,regular
2830183,01_HOOFD_260,2010-12-08 15:45:44,560881,regular
2830183,09_AH_I_010,2010-12-08 15:45:48,560881,regular
2830183,01_HOOFD_370,2010-12-08 15:45:49,560881,regular
2830183,01_HOOFD_375,2010-12-08 15:45:49,560881,regular
2830183,01_HOOFD_380,2010-12-08 15:45:52,560881,regular
2830183,01_HOOFD_490_3,2010-12-13 23:00:00,560890,regular
2830183,01_HOOFD_050,2010-12-14 11:20:16,560890,regular
2830183,05_EIND_010,2010-12-14 11:21:48,560890,regular
2830183,06_VD_010,2010-12-14 11:21:52,560890,regular
2830183,01_HOOFD_430,2010-12-14 11:22:03,560890,regular
2830183,01_HOOFD_470,2010-12-14 11:22:08,560890,regular
2830183,01_HOOFD_480,2010-12-14 11:22:12,560890,regular
2830183,01_HOOFD_490_1,2010-12-14 11:22:12,560890,regular
2830183,01_HOOFD_490_2,2010-12-14 11:22:20,560890,regular
2830183,01_HOOFD_500,2010-12-14 11:22:40,560890,regular
2830183,01_HOOFD_510_1,2010-12-14 11:23:35,560890,regular
2831567,01_HOOFD_010,2010-10-24 22:00:00,560912,regular
2831567,01_HOOFD_065_2,2010-11-01 23:00:00,560912,regular
2831567,01_HOOFD_015,2010-11-02 10:44:58,560912,regular
2831567,01_HOOFD_020,2010-11-02 10:45:04,560912,regular
2831567,01_HOOFD_040,2010-11-02 10:45:09,560912,regular
2831567,01_HOOFD_060,2010-11-02 10:45:17,560912,regular
2831567,01_HOOFD_065_1,2010-11-02 10:52:09,560912,regular
2831567,01_HOOFD_100,2010-11-02 13:30:17,560912,regular
2831567,01_HOOFD_100,2010-11-09 23:00:00,560912,regular
2831567,01_HOOFD_490_3,2010-12-05 23:00:00,560890,regular
2831567,01_HOOFD_190_2,2010-12-06 23:00:00,560881,regular
2831567,01_HOOFD_110,2010-12-07 10:23:55,560881,regular
2831567,01_HOOFD_120,2010-12-07 10:23:57,560881,regular
2831567,01_HOOFD_130,2010-12-07 10:24:03,560881,regular
2831567,01_HOOFD_180,2010-12-07 10:24:09,560881,regular
2831567,01_HOOFD_190_1,2010-12-07 10:26:12,560881,regular
2831567,01_HOOFD_200,2010-12-07 10:26:43,560881,regular
2831567,01_HOOFD_205,2010-12-07 10:26:43,560881,regular
2831567,01_HOOFD_270,2010-12-07 10:26:47,560881,regular
2831567,01_HOOFD_250,2010-12-07 10:26:52,560881,regular
2831567,01_HOOFD_260,2010-12-07 10:26:55,560881,regular
2831567,09_AH_I_010,2010-12-07 10:27:04,560881,regular
2831567,01_HOOFD_370,2010-12-07 10:27:06,560881,regular
2831567,01_HOOFD_375,2010-12-07 10:27:06,560881,regular
2831567,01_HOOFD_380,2010-12-07 10:27:11,560881,regular
2831567,01_HOOFD_050,2010-12-07 11:58:57,560890,regular
2831567,05_EIND_010,2010-12-07 11:59:01,560890,regular
2831567,06_VD_010,2010-12-07 11:59:05,560890,regular
2831567,01_HOOFD_430,2010-12-07 11:59:19,560890,regular
2831567,01_HOOFD_470,2010-12-07 11:59:23,560890,regular
2831567,01_HOOFD_480,2010-12-07 11:59:27,560890,regular
2831567,01_HOOFD_490_1,2010-12-07 11:59:27,560890,regular
2831567,01_HOOFD_490_2,2010-12-07 11:59:30,560890,regular
2831567,01_HOOFD_500,2010-12-07 11:59:38,560890,regular
2831567,01_HOOFD_510_1,2010-12-07 13:19:56,560890,regular
2831567,01_HOOFD_520,2010-12-07 13:20:06,560890,regular
2831567,01_HOOFD_510_2,2010-12-09 23:00:00,560890,regular
2831567,01_HOOFD_530,2010-12-14 23:00:00,560890,regular
2833073,01_HOOFD_010,2010-10-24 22:00:00,560912,regular
2833073,01_HOOFD_065_2,2010-11-01 23:00:00,560912,regular
2833073,01_HOOFD_015,2010-11-02 13:47:11,560912,regular
2833073,01_HOOFD_020,2010-11-02 13:47:21,560912,regular
2833073,01_HOOFD_040,2010-11-02 13:47:27,560912,regular
2833073,01_HOOFD_060,2010-11-02 13:47:36,560912,regular
2833073,01_HOOFD_065_1,2010-11-02 13:50:28,560912,regular
2833073,01_HOOFD_100,2010-11-02 13:55:26,560912,regular
2833073,01_HOOFD_100,2010-11-09 23:00:00,560912,regular
2833073,01_HOOFD_190_2,2010-12-07 23:00:00,560881,regular
2833073,01_HOOFD_110,2010-12-08 16:10:02,560881,regular
2833073,01_HOOFD_120,2010-12-08 16:10:03,560881,regular
2833073,01_HOOFD_130,2010-12-08 16:10:07,560881,regular
2833073,01_HOOFD_180,2010-12-08 16:10:11,560881,regular
2833073,01_HOOFD_190_1,2010-12-08 16:10:15,560881,regular
2833073,01_HOOFD_200,2010-12-08 16:10:23,560881,regular
2833073,01_HOOFD_205,2010-12-08 16:10:23,560881,regular
2833073,01_HOOFD_270,2010-12-08 16:10:26,560881,regular
2833073,01_HOOFD_250,2010-12-08 16:10:30,560881,regular
2833073,01_HOOFD_260,2010-12-08 16:10:32,560881,regular
2833073,09_AH_I_010,2010-12-08 16:11:01,560881,regular
2833073,01_HOOFD_370,2010-12-08 16:11:02,560881,regular
2833073,01_HOOFD_375,2010-12-08 16:11:03,560881,regular
2833073,01_HOOFD_380,2010-12-08 16:11:05,560881,regular
2833073,01_HOOFD_050,2010-12-14 13:02:41,560890,regular
2833073,05_EIND_010,2010-12-14 13:02:47,560890,regular
2833073,06_VD_010,2010-12-14 13:03:10,560890,regular
2833073,01_HOOFD_430,2010-12-14 13:03:21,560890,regular
2833073,01_HOOFD_470,2010-12-14 13:03:25,560890,regular
2833073,01_HOOFD_480,2010-12-14 13:03:29,560890,regular
2833073,01_HOOFD_490_1,2010-12-14 13:03:30,560890,regular
2833073,01_HOOFD_490_2,2010-12-14 13:03:34,560890,regular
2833073,01_HOOFD_500,2010-12-14 13:03:52,560890,regular
2833073,01_HOOFD_510_1,2010-12-14 13:06:17,560890,regular
2833073,01_HOOFD_490_3,2010-12-15 23:00:00,560890,regular
2838476,01_HOOFD_010,2010-10-25 22:00:00,560925,regular
2838476,01_HOOFD_065_2,2010-11-03 23:00:00,560925,regular
2838476,01_HOOFD_015,2010-11-04 11:17:57,560925,regular
2838476,01_HOOFD_020,2010-11-04 11:18:04,560925,regular
2838476,01_HOOFD_040,2010-11-04 11:18:12,560925,regular
2838476,01_HOOFD_060,2010-11-04 11:18:18,560925,regular
2838476,01_HOOFD_065_1,2010-11-04 11:24:25,560925,regular
2838476,01_HOOFD_100,2010-11-04 14:23:47,560925,regular
2838476,01_HOOFD_130,2010-11-04 14:24:21,560925,regular
2838476,01_HOOFD_050,2010-11-04 14:24:28,560925,regular
2838476,01_HOOFD_110,2010-11-04 14:26:31,560925,regular
2838476,01_HOOFD_100,2010-11-16 23:00:00,560925,regular
2838476,01_HOOFD_190_2,2010-12-12 23:00:00,2670601,regular
2838476,05_EIND_010,2010-12-13 12:03:58,2670601,regular
2838476,06_VD_010,2010-12-13 12:04:05,2670601,regular
2838476,01_HOOFD_120,2010-12-13 12:04:08,2670601,regular
2838476,01_HOOFD_180,2010-12-13 12:04:23,2670601,regular
2838476,01_HOOFD_190_1,2010-12-13 12:04:49,2670601,regular
2838476,01_HOOFD_200,2010-12-13 12:05:07,2670601,regular
2838476,01_HOOFD_205,2010-12-13 12:05:07,2670601,regular
2838476,01_HOOFD_270,2010-12-13 12:05:11,2670601,regular
2838476,01_HOOFD_250,2010-12-13 12:05:16,2670601,regular
2838476,01_HOOFD_260,2010-12-13 12:05:18,2670601,regular
2838476,09_AH_I_010,2010-12-13 12:05:21,2670601,regular
2838476,01_HOOFD_370,2010-12-13 12:05:24,2670601,regular
2838476,01_HOOFD_375,2010-12-13 12:05:24,2670601,regular
2838476,01_HOOFD_380,2010-12-13 12:05:28,2670601,regular
2838476,01_HOOFD_430,2010-12-14 12:07:08,560890,regular
2838476,01_HOOFD_470,2010-12-14 12:07:23,560890,regular
2838476,01_HOOFD_480,2010-12-14 12:07:27,560890,regular
2838476,01_HOOFD_490_1,2010-12-14 12:07:27,560890,regular
2838476,01_HOOFD_490_2,2010-12-14 12:08:09,560890,regular
2838476,01_HOOFD_500,2010-12-14 12:10:53,560890,regular
2838476,01_HOOFD_510_1,2010-12-14 12:11:05,560890,regular
2838476,01_HOOFD_490_3,2010-12-15 23:00:00,560890,regular
2840219,01_HOOFD_010,2010-11-01 23:00:00,560925,regular
2840219,01_HOOFD_065_2,2010-11-03 23:00:00,560925,regular
2840219,01_HOOFD_015,2010-11-04 14:46:53,560925,regular
2840219,01_HOOFD_020,2010-11-04 14:46:59,560925,regular
2840219,01_HOOFD_040,2010-11-04 14:47:03,560925,regular
2840219,01_HOOFD_060,2010-11-04 14:47:06,560925,regular
2840219,01_HOOFD_065_1,2010-11-04 14:54:36,560925,regular
2840219,01_HOOFD_100,2010-11-04 15:13:22,560925,regular
2840219,01_HOOFD_130,2010-11-04 15:13:36,560925,regular
2840219,01_HOOFD_050,2010-11-04 15:13:41,560925,regular
2840219,01_HOOFD_100,2010-11-16 23:00:00,560925,regular
2840219,01_HOOFD_110,2010-11-25 14:24:07,560872,regular
2840219,05_EIND_010,2010-11-25 14:24:19,560872,regular
2840219,06_VD_010,2010-11-25 14:24:29,560872,regular
2840219,01_HOOFD_120,2010-11-25 14:24:34,560872,regular
2840219,01_HOOFD_180,2010-11-25 14:24:43,560872,regular
2840219,01_HOOFD_190_1,2010-11-25 14:24:53,560872,regular
2840219,01_HOOFD_200,2010-11-25 15:11:34,560872,regular
2840219,01_HOOFD_205,2010-11-25 15:11:34,560872,regular
2840219,01_HOOFD_270,2010-11-25 15:11:39,560872,regular
2840219,01_HOOFD_250,2010-11-25 15:11:42,560872,regular
2840219,01_HOOFD_260,2010-11-25 15:11:44,560872,regular
2840219,09_AH_I_010,2010-11-25 15:11:48,560872,regular
2840219,01_HOOFD_370,2010-11-25 15:11:50,560872,regular
2840219,01_HOOFD_375,2010-11-25 15:11:50,560872,regular
2840219,01_HOOFD_380,2010-11-25 15:11:53,560872,regular
2840219,01_HOOFD_430,2010-11-25 15:11:59,560872,regular
2840219,01_HOOFD_470,2010-11-25 15:12:06,560872,regular
2840219,01_HOOFD_480,2010-11-25 15:12:11,560872,regular
2840219,01_HOOFD_490_1,2010-11-25 15:12:11,560872,regular
2840219,01_HOOFD_490_2,2010-11-25 15:12:16,560872,regular
2840219,01_HOOFD_500,2010-11-25 15:12:46,560872,regular
2840219,01_HOOFD_510_1,2010-11-25 15:18:37,560872,regular
2840219,01_HOOFD_520,2010-11-25 15:19:07,560872,regular
2840219,01_HOOFD_490_3,2010-11-29 23:00:00,560872,regular
2840219,01_HOOFD_190_2,2010-12-05 23:00:00,560872,regular
2840219,01_HOOFD_510_2,2010-12-05 23:00:00,560872,regular
2840219,01_HOOFD_530,2010-12-07 23:00:00,560872,regular
2840219,01_BB_540,2011-01-21 08:13:09,560872,regular
2840219,01_BB_770,2011-01-21 08:13:10,560872,regular
2840219,01_HOOFD_790,2011-01-21 08:13:10,560872,regular
2840553,01_HOOFD_010,2010-11-01 23:00:00,560925,regular
2840553,01_HOOFD_065_2,2010-11-03 23:00:00,560925,regular
2840553,01_HOOFD_015,2010-11-04 15:17:29,560925,regular
2840553,01_HOOFD_020,2010-11-04 15:17:45,560925,regular
2840553,01_HOOFD_040,2010-11-04 15:17:51,560925,regular
2840553,01_HOOFD_060,2010-11-04 15:17:55,560925,regular
2840553,01_HOOFD_065_1,2010-11-04 15:19:51,560925,regular
2840553,01_HOOFD_130,2010-11-04 15:22:28,560925,regular
2840553,01_HOOFD_050,2010-11-04 15:22:44,560925,regular
2840553,01_HOOFD_100,2010-11-04 15:22:50,560925,regular
2840553,01_HOOFD_100,2010-11-16 23:00:00,560925,regular
2840553,06_VD_010,2010-11-25 11:52:28,560872,regular
2840553,05_EIND_010,2010-11-25 11:52:34,560872,regular
2840553,01_HOOFD_110,2010-11-25 11:52:41,560872,regular
2840553,01_HOOFD_120,2010-11-25 11:52:45,560872,regular
2840553,01_HOOFD_180,2010-11-25 11:52:51,560872,regular
2840553,01_HOOFD_190_1,2010-11-25 11:53:18,560872,regular
2840553,01_HOOFD_200,2010-11-25 11:53:43,560872,regular
2840553,01_HOOFD_205,2010-11-25 11:53:43,560872,regular
2840553,01_HOOFD_270,2010-11-25 11:53:49,560872,regular
2840553,01_HOOFD_250,2010-11-25 11:53:53,560872,regular
2840553,01_HOOFD_260,2010-11-25 11:53:54,560872,regular
2840553,09_AH_I_010,2010-11-25 11:53:58,560872,regular
2840553,01_HOOFD_370,2010-11-25 11:54:01,560872,regular
2840553,01_HOOFD_375,2010-11-25 11:54:01,560872,regular
2840553,01_HOOFD_380,2010-11-25 11:54:27,560872,regular
2840553,01_HOOFD_430,2010-11-25 11:54:36,560872,regular
2840553,01_HOOFD_470,2010-11-25 11:54:45,560872,regular
2840553,01_HOOFD_480,2010-11-25 11:54:49,560872,regular
2840553,01_HOOFD_490_1,2010-11-25 11:54:49,560872,regular
2840553,01_HOOFD_490_2,2010-11-25 11:54:53,560872,regular
2840553,01_HOOFD_500,2010-11-25 11:55:11,560872,regular
2840553,01_HOOFD_510_1,2010-11-25 12:02:58,560872,regular
2840553,01_HOOFD_520,2010-11-25 12:03:34,560872,regular
2840553,01_HOOFD_490_3,2010-11-29 23:00:00,560872,regular
2840553,01_HOOFD_190_2,2010-12-05 23:00:00,560872,regular
2840553,01_HOOFD_510_2,2010-12-05 23:00:00,560872,regular
2840553,01_HOOFD_530,2010-12-07 23:00:00,560872,regular
2840553,01_BB_540,2011-01-21 08:01:58,560872,regular
2840553,01_BB_770,2011-01-21 08:02:47,560872,regular
2840553,01_HOOFD_790,2011-01-21 08:02:48,560872,regular
2851738,01_HOOFD_010,2010-11-03 23:00:00,560912,regular
2851738,01_HOOFD_065_2,2010-11-08 23:00:00,560912,regular
2851738,01_HOOFD_015,2010-11-09 10:33:45,560912,regular
2851738,01_HOOFD_020,2010-11-09 10:33:56,560912,regular
2851738,01_HOOFD_040,2010-11-09 10:34:02,560912,regular
2851738,01_HOOFD_060,2010-11-09 10:34:26,560912,regular
2851738,01_HOOFD_065_1,2010-11-09 10:37:06,560912,regular
2851738,01_HOOFD_100,2010-11-09 10:44:28,560912,regular
2851738,01_HOOFD_100,2010-11-16 23:00:00,560912,regular
2851738,06_VD_010,2010-12-08 09:39:03,560950,regular
2851738,06_VD_020_1,2010-12-08 09:39:24,560950,regular
2851738,06_VD_030,2010-12-08 09:39:59,560950,regular
2851738,06_VD_020_2,2010-12-08 23:00:00,560950,regular
2851738,01_HOOFD_190_2,2010-12-20 23:00:00,1898401,regular
2851738,01_HOOFD_110,2010-12-21 13:23:58,1898401,regular
2851738,01_HOOFD_120,2010-12-21 13:24:23,1898401,regular
2851738,01_HOOFD_130,2010-12-21 13:24:50,1898401,regular
2851738,01_HOOFD_180,2010-12-21 13:25:01,1898401,regular
2851738,01_HOOFD_190_1,2010-12-21 13:25:16,1898401,regular
2851738,01_HOOFD_200,2010-12-21 13:25:42,1898401,regular
2851738,01_HOOFD_205,2010-12-21 13:25:42,1898401,regular
2851738,01_HOOFD_270,2010-12-21 13:25:47,1898401,regular
2851738,01_HOOFD_050,2011-01-05 10:22:39,2670601,regular
2851738,01_HOOFD_250,2011-01-26 11:17:48,560881,regular
2851738,01_HOOFD_260,2011-01-26 11:18:18,560881,regular
2851738,09_AH_I_010,2011-01-26 11:18:25,560881,regular
2851738,01_HOOFD_370,2011-01-26 11:22:01,560881,regular
2851738,01_HOOFD_375,2011-01-26 11:22:01,560881,regular
2851738,06_VD_070,2011-02-21 23:00:00,560881,regular
2851738,05_EIND_010,2011-02-22 10:33:34,560881,regular
2851738,06_VD_040,2011-02-22 10:33:47,560881,regular
2851738,01_HOOFD_380,2011-02-22 10:34:00,560881,regular
2851738,01_HOOFD_430,2011-02-22 10:34:07,560881,regular
2851738,01_HOOFD_470,2011-02-22 10:34:09,560881,regular
2851738,01_HOOFD_480,2011-02-22 10:34:11,560881,regular
2851738,06_VD_050,2011-02-22 10:34:19,560881,regular
2851738,06_VD_060,2011-02-22 10:34:26,560881,regular
